Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset ,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime ,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Survey version number,Question_X_ID,Question_X_Text,Question_X_Answer_Text ,Question_X_Answer_Unixtime,PARTICIPANT_ID_TEXT,PARTICIPANT_ID_NUMERIC
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-07-09,Fri Jul 09 14:54:06 EDT 2021,GMT-04:00,1625856846318,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,14:54:12.922,1625856852922,1,,1,-1,feel_exer_1,Feel like exercising?,No,1625856849123,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,15,16,2021-07-09,Fri Jul 09 15:18:02 EDT 2021,GMT-04:00,1625858282977,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,15:18:08.764,1625858288765,1,,1,-1,activity_0,Sedentary 15 min ago?,Yes,1625858285367,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-07-09,Fri Jul 09 15:35:04 EDT 2021,GMT-04:00,1625859304179,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,15:35:11.587,1625859311587,1,,1,-1,relax_10,Feeling relaxed?,No,1625859307030,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-07-09,Fri Jul 09 15:46:04 EDT 2021,GMT-04:00,1625859964487,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,15:46:10.655,1625859970655,1,,1,-1,tired_1,Feeling tired?,No,1625859967276,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-07-09,Fri Jul 09 15:54:02 EDT 2021,GMT-04:00,1625860442338,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,15:54:08.857,1625860448858,1,,1,-1,family_1,With family member(s) now?,No,1625860444724,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-07-09,Fri Jul 09 16:14:05 EDT 2021,GMT-04:00,1625861645971,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,16:14:12.468,1625861652468,1,,1,-1,sad_7,Feeling sad?,No,1625861648224,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,16,17,2021-07-09,Fri Jul 09 16:32:03 EDT 2021,GMT-04:00,1625862723221,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,16:32:12.161,1625862732161,1,,1,-1,activity_2,Physically active 8 min ago?,No,1625862728088,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-07-09,Fri Jul 09 16:41:03 EDT 2021,GMT-04:00,1625863263513,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,16:41:09.904,1625863269904,1,,1,-1,stress_2,Feeling stressed?,No,1625863266581,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-07-09,Fri Jul 09 16:51:04 EDT 2021,GMT-04:00,1625863864499,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,16:51:10.884,1625863870885,1,,1,-1,relax_10,Feeling relaxed?,Sort of,1625863867501,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-07-09,Fri Jul 09 17:20:03 EDT 2021,GMT-04:00,1625865603472,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,17:20:11.783,1625865611783,1,,1,-1,feel_exer_1,Feel like exercising?,No,1625865607663,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,17,18,2021-07-09,Fri Jul 09 17:36:03 EDT 2021,GMT-04:00,1625866563318,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,17:36:09.605,1625866569605,1,,1,-1,activity_2,Physically active 10 min ago?,Sort of,1625866566288,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-07-09,Fri Jul 09 17:44:05 EDT 2021,GMT-04:00,1625867045175,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,17:44:12.415,1625867052415,1,,1,-1,sad_7,Feeling sad?,No,1625867048443,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-07-09,Fri Jul 09 17:54:03 EDT 2021,GMT-04:00,1625867643558,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,17:54:13.359,1625867653359,1,,1,-1,feel_sit_1,Feel like sitting less?,No,1625867649958,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-07-09,Fri Jul 09 18:09:02 EDT 2021,GMT-04:00,1625868542295,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,18:09:09.319,1625868549319,1,,1,-1,family_1,With family member(s) now?,No,1625868545983,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,Trivia_EMA_Micro,TIME,RANDOM,18,19,2021-07-09,Fri Jul 09 18:22:06 EDT 2021,GMT-04:00,1625869326499,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,18:22:13.333,1625869333333,1,,1,-1,trait_43,Use bifocals?,No,1625869332834,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,18,19,2021-07-09,Fri Jul 09 18:40:03 EDT 2021,GMT-04:00,1625870403446,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,18:40:10.600,1625870410600,1,,1,-1,activity_2,Physically active 4 min ago?,Yes,1625870407245,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-07-09,Fri Jul 09 18:48:03 EDT 2021,GMT-04:00,1625870883677,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,18:48:12.465,1625870892465,1,,1,-1,control_1,Feeling in control?,Yes,1625870889130,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,19,20,2021-07-09,Fri Jul 09 19:25:03 EDT 2021,GMT-04:00,1625873103151,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,19:25:09.914,1625873109914,1,,1,-1,activity_2,Physically active 9 min ago?,Yes,1625873106525,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,19,20,2021-07-09,Fri Jul 09 19:34:03 EDT 2021,GMT-04:00,1625873643849,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,19:34:10.176,1625873650176,1,,1,-1,activity_2,Physically active 8 min ago?,Yes,1625873646838,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,19,20,2021-07-09,Fri Jul 09 19:44:02 EDT 2021,GMT-04:00,1625874242268,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,19:44:12.294,1625874252295,1,,1,-1,feel_exer_1,Feel like exercising?,No,1625874248195,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,19,20,2021-07-09,Fri Jul 09 19:52:03 EDT 2021,GMT-04:00,1625874723967,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,19:52:10.478,1625874730478,1,,1,-1,activity_2,Physically active 6 min ago?,Yes,1625874727073,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-07-09,Fri Jul 09 20:09:02 EDT 2021,GMT-04:00,1625875742210,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,20:09:09.341,1625875749342,1,,1,-1,tired_1,Feeling tired?,No,1625875745895,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,20,21,2021-07-09,Fri Jul 09 20:22:06 EDT 2021,GMT-04:00,1625876526250,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,20:22:14.547,1625876534547,1,,1,-1,activity_2,Physically active 7 min ago?,Yes,1625876530425,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-07-09,Fri Jul 09 20:42:06 EDT 2021,GMT-04:00,1625877726311,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,20:42:13.857,1625877733858,1,,1,-1,stress_2,Feeling stressed?,No,1625877730412,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-07-09,Fri Jul 09 20:52:03 EDT 2021,GMT-04:00,1625878323644,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,20:52:10.749,1625878330749,1,,1,-1,friend_1,With friend(s) now?,Yes,1625878327400,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,21,22,2021-07-09,Fri Jul 09 21:24:04 EDT 2021,GMT-04:00,1625880244183,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,21:24:11.514,1625880251514,1,,1,-1,activity_2,Physically active 27 min ago?,Yes,1625880248053,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,21,22,2021-07-09,Fri Jul 09 21:34:01 EDT 2021,GMT-04:00,1625880841262,Started,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,sad_7,Feeling sad?,-NOT_ANS-,-1,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,21,22,2021-07-09,Fri Jul 09 21:43:03 EDT 2021,GMT-04:00,1625881383461,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,21:43:10.784,1625881390784,1,,1,-1,int_sed_1,Intend to sit less today?,Yes,1625881387046,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,21,22,2021-07-09,Fri Jul 09 21:51:05 EDT 2021,GMT-04:00,1625881865413,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,21:51:13.841,1625881873842,1,,1,-1,feel_exer_1,Feel like exercising?,No,1625881870468,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,22,23,2021-07-09,Fri Jul 09 22:21:01 EDT 2021,GMT-04:00,1625883661134,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,22:21:11.691,1625883671691,1,,1,-1,activity_0,Sedentary 38 min ago?,No,1625883668265,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-07-09,Fri Jul 09 22:34:02 EDT 2021,GMT-04:00,1625884442286,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,22:34:08.678,1625884448679,1,,1,-1,tired_1,Feeling tired?,No,1625884445035,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-07-09,Fri Jul 09 22:43:02 EDT 2021,GMT-04:00,1625884982035,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,22:43:08.997,1625884988998,1,,1,-1,relax_10,Feeling relaxed?,Yes,1625884985640,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-07-09,Fri Jul 09 22:51:01 EDT 2021,GMT-04:00,1625885461095,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,22:51:09.732,1625885469732,1,,1,-1,sad_7,Feeling sad?,No,1625885465441,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,23,24,2021-07-09,Fri Jul 09 23:27:02 EDT 2021,GMT-04:00,1625887622563,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,23:27:09.811,1625887629811,1,,1,-1,activity_2,Physically active 11 min ago?,No,1625887626343,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,23,24,2021-07-09,Fri Jul 09 23:37:04 EDT 2021,GMT-04:00,1625888224699,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,23:37:11.262,1625888231262,1,,1,-1,activity_2,Physically active 10 min ago?,No,1625888227846,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,23,24,2021-07-09,Fri Jul 09 23:46:02 EDT 2021,GMT-04:00,1625888762965,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,23:46:12.052,1625888772052,1,,1,-1,feel_sit_1,Feel like sitting less?,Sort of,1625888768708,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,23,24,2021-07-09,Fri Jul 09 23:54:02 EDT 2021,GMT-04:00,1625889242282,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-09,23:54:09.126,1625889249126,1,,1,-1,feel_exer_1,Feel like exercising?,No,1625889245725,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,0,1,2021-07-10,Sat Jul 10 00:19:01 EDT 2021,GMT-04:00,1625890741663,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,00:19:12.499,1625890752499,1,,1,-1,activity_2,Physically active 15 min ago?,No,1625890749014,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,12,13,2021-07-10,Sat Jul 10 12:27:01 EDT 2021,GMT-04:00,1625934421939,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,12:27:08.499,1625934428499,1,,1,-1,activity_2,Physically active 10 min ago?,Sort of,1625934425187,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-07-10,Sat Jul 10 12:36:01 EDT 2021,GMT-04:00,1625934961140,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,12:36:12.863,1625934972863,1,,1,-1,int_eat_1,Intend to eat healthy today?,Sort of,1625934969552,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-07-10,Sat Jul 10 12:44:01 EDT 2021,GMT-04:00,1625935441080,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,12:44:09.306,1625935449306,1,,1,-1,feel_exer_1,Feel like exercising?,Sort of,1625935446067,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-07-10,Sat Jul 10 12:52:01 EDT 2021,GMT-04:00,1625935921205,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,12:52:09.350,1625935929351,1,,1,-1,fatigue_13,Feeling fatigued?,No,1625935925564,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-07-10,Sat Jul 10 13:10:01 EDT 2021,GMT-04:00,1625937001271,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,13:10:09.258,1625937009258,1,,1,-1,control_1,Feeling in control?,Yes,1625937005951,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-07-10,Sat Jul 10 13:33:05 EDT 2021,GMT-04:00,1625938385610,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,13:33:12.610,1625938392610,1,,1,-1,demands_1,Juggling several tasks?,No,1625938388646,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-07-10,Sat Jul 10 13:43:05 EDT 2021,GMT-04:00,1625938985172,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,13:43:11.404,1625938991404,1,,1,-1,excite_14,Feeling excited?,Sort of,1625938987797,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-07-10,Sat Jul 10 13:53:03 EDT 2021,GMT-04:00,1625939583492,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,13:53:10.159,1625939590159,1,,1,-1,feel_exer_1,Feel like exercising?,Sort of,1625939586883,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,14,15,2021-07-10,Sat Jul 10 14:19:02 EDT 2021,GMT-04:00,1625941142563,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,14:19:09.519,1625941149519,1,,1,-1,activity_2,Physically active 7 min ago?,Sort of,1625941146254,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-07-10,Sat Jul 10 14:30:08 EDT 2021,GMT-04:00,1625941808815,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,14:30:16.540,1625941816540,1,,1,-1,int_eat_1,Intend to eat healthy today?,No,1625941813270,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-07-10,Sat Jul 10 14:45:04 EDT 2021,GMT-04:00,1625942704386,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,14:45:11.754,1625942711755,1,,1,-1,tense_11,Feeling tense?,No,1625942707646,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-07-10,Sat Jul 10 14:53:02 EDT 2021,GMT-04:00,1625943182530,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,14:53:08.557,1625943188557,1,,1,-1,sad_7,Feeling sad?,No,1625943185301,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,Trivia_EMA_Micro,TIME,RANDOM,15,16,2021-07-10,Sat Jul 10 15:09:02 EDT 2021,GMT-04:00,1625944142481,Started,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,trait_44,Use a standing desk?,-NOT_ANS-,-1,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,15,16,2021-07-10,Sat Jul 10 15:20:03 EDT 2021,GMT-04:00,1625944803569,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,15:20:10.576,1625944810576,1,,1,-1,activity_0,Sedentary 21 min ago?,Yes,1625944807273,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-07-10,Sat Jul 10 15:38:02 EDT 2021,GMT-04:00,1625945882931,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,15:38:11.666,1625945891666,1,,1,-1,control_1,Feeling in control?,Sort of,1625945887172,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-07-10,Sat Jul 10 15:46:03 EDT 2021,GMT-04:00,1625946363366,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,15:46:10.051,1625946370051,1,,1,-1,excite_14,Feeling excited?,Sort of,1625946369834,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,16,17,2021-07-10,Sat Jul 10 16:30:02 EDT 2021,GMT-04:00,1625949002890,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,16:30:11.923,1625949011923,1,,1,-1,activity_2,Physically active 2 min ago?,Sort of,1625949011152,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-07-10,Sat Jul 10 16:38:03 EDT 2021,GMT-04:00,1625949483031,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,16:38:10.646,1625949490646,1,,1,-1,fatigue_13,Feeling fatigued?,No,1625949490436,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-07-10,Sat Jul 10 16:46:07 EDT 2021,GMT-04:00,1625949967585,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,16:46:15.408,1625949975408,1,,1,-1,demands_1,Juggling several tasks?,No,1625949972141,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-07-10,Sat Jul 10 16:54:04 EDT 2021,GMT-04:00,1625950444101,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,16:54:12.218,1625950452218,1,,1,-1,excite_14,Feeling excited?,Yes,1625950448917,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-07-10,Sat Jul 10 17:17:03 EDT 2021,GMT-04:00,1625951823613,Started,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,sad_7,Feeling sad?,-NOT_ANS-,-1,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,17,18,2021-07-10,Sat Jul 10 17:33:03 EDT 2021,GMT-04:00,1625952783591,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,17:33:12.898,1625952792898,1,,1,-1,activity_0,Sedentary 17 min ago?,Yes,1625952789087,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-07-10,Sat Jul 10 17:43:08 EDT 2021,GMT-04:00,1625953388298,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,17:43:17.004,1625953397004,1,,1,-1,control_1,Feeling in control?,Yes,1625953392963,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,Trivia_EMA_Micro,TIME,RANDOM,17,18,2021-07-10,Sat Jul 10 17:56:42 EDT 2021,GMT-04:00,1625954202260,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,17:56:48.917,1625954208917,1,,1,-1,trait_45,Go kayaking?,Never,1625954205228,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-07-10,Sat Jul 10 18:14:04 EDT 2021,GMT-04:00,1625955244607,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,18:14:12.923,1625955252923,1,,1,-1,sad_7,Feeling sad?,No,1625955249612,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-07-10,Sat Jul 10 18:37:02 EDT 2021,GMT-04:00,1625956622444,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,18:37:09.387,1625956629388,1,,1,-1,friend_1,With friend(s) now?,Yes,1625956624713,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,18,19,2021-07-10,Sat Jul 10 18:46:03 EDT 2021,GMT-04:00,1625957163406,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,18:46:13.713,1625957173713,1,,1,-1,activity_2,Physically active 10 min ago?,No,1625957170452,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-07-10,Sat Jul 10 18:54:03 EDT 2021,GMT-04:00,1625957643004,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,18:54:10.379,1625957650379,1,,1,-1,int_eat_1,Intend to eat healthy today?,No,1625957647112,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,Trivia_EMA_Micro,TIME,RANDOM,19,20,2021-07-10,Sat Jul 10 19:17:02 EDT 2021,GMT-04:00,1625959022768,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,19:17:10.444,1625959030444,1,,1,-1,trait_46,Drink tea?,Rarely,1625959027140,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,19,20,2021-07-10,Sat Jul 10 19:26:03 EDT 2021,GMT-04:00,1625959563259,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,19:26:09.804,1625959569804,1,,1,-1,feel_exer_1,Feel like exercising?,No,1625959565847,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,19,20,2021-07-10,Sat Jul 10 19:46:03 EDT 2021,GMT-04:00,1625960763272,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,19:46:11.229,1625960771229,1,,1,-1,control_1,Feeling in control?,Yes,1625960767948,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,19,20,2021-07-10,Sat Jul 10 19:54:02 EDT 2021,GMT-04:00,1625961242933,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,19:54:10.412,1625961250412,1,,1,-1,fatigue_13,Feeling fatigued?,No,1625961247180,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-07-10,Sat Jul 10 20:25:02 EDT 2021,GMT-04:00,1625963102215,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,int_eat_1,Intend to eat healthy today?,-NOT_ANS-,-1,afflictedrevenueepilepsy,9269
afflictedrevenueepilepsy@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-07-10,Sat Jul 10 20:33:03 EDT 2021,GMT-04:00,1625963583989,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-07-10,20:33:13.581,1625963593581,1,,1,-1,feel_sit_1,Feel like sitting less?,Sort of,1625963590248,afflictedrevenueepilepsy,9269
