,id,date,IN_VEHICLE,ON_BIKE,ON_FOOT,RUNNING,STILL,TILTING,WALKING,UNKNOWN,MIMS_SUM_WEAR,SLEEP_MINUTES,SCREEN_ON_SECONDS,UNLOCK_EVENTS_NUM,USAGE_DURATION_MIN,Q1_SAD,Q2_HAPP,Q3_FATIG,Q4_EN,Q5_REL,Q6_TEN,Q7_STRESS,Q8_FRUST,Q9_NERV,Val_12,Val_13,Val_4,Val_5,Val_6,Val_7,Val_8,activity_0,activity_2,alone_0,burden_1,control_1,demands_1,energy_9,excite_14,family_1,fatigue_13,feel_eat_1,feel_exer_1,feel_sit_1,focus_3,friend_1,frust_12,happy_8,hunger_0,int_eat_1,int_exer_3,int_sed_1,nervous_4,pain_0,proc_4,prod_0,relax_10,routine_0,sad_7,sleep_0,stress_2,tense_11,tired_1,trait_10,trait_14,trait_18,trait_19,trait_20,trait_21,trait_22,trait_23,trait_24,trait_25,trait_26,trait_3,trait_4,trait_6,trivia_1,trivia_11,trivia_13,trivia_15,trivia_17,trivia_20,trivia_5,trivia_9,Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Surveyversionnumber,Question_1_ID,Question_1_Text,Question_1_Answer_Text,Question_1_Answer_Unixtime,Question_2_ID,Question_2_Text,Question_2_Answer_Text,Question_2_Answer_Unixtime,Question_3_ID,Question_3_Text,Question_3_Answer_Text,Question_3_Answer_Unixtime,Question_4_ID,Question_4_Text,Question_4_Answer_Text,Question_4_Answer_Unixtime,Question_5_ID,Question_5_Text,Question_5_Answer_Text,Question_5_Answer_Unixtime,Question_6_ID,Question_6_Text,Question_6_Answer_Text,Question_6_Answer_Unixtime,Question_7_ID,Question_7_Text,Question_7_Answer_Text,Question_7_Answer_Unixtime,Question_8_ID,Question_8_Text,Question_8_Answer_Text,Question_8_Answer_Unixtime,Question_9_ID,Question_9_Text,Question_9_Answer_Text,Question_9_Answer_Unixtime,Question_10_ID,Question_10_Text,Question_10_Answer_Text,Question_10_Answer_Unixtime,Question_11_ID,Question_11_Text,Question_11_Answer_Text,Question_11_Answer_Unixtime,Question_12_ID,Question_12_Text,Question_12_Answer_Text,Question_12_Answer_Unixtime,Question_13_ID,Question_13_Text,Question_13_Answer_Text,Question_13_Answer_Unixtime,Question_14_ID,Question_14_Text,Question_14_Answer_Text,Question_14_Answer_Unixtime,Question_15_ID,Question_15_Text,Question_15_Answer_Text,Question_15_Answer_Unixtime,Question_16_ID,Question_16_Text,Question_16_Answer_Text,Question_16_Answer_Unixtime,Question_17_ID,Question_17_Text,Question_17_Answer_Text,Question_17_Answer_Unixtime,Question_18_ID,Question_18_Text,Question_18_Answer_Text,Question_18_Answer_Unixtime,Question_19_ID,Question_19_Text,Question_19_Answer_Text,Question_19_Answer_Unixtime,Q1_SAD_int,Q2_HAPP_int,Q3_FATIG_int,Q4_EN_int,Q5_REL_int,Q6_TEN_int,Q7_STRESS_int,Q8_FRUST_int,Q9_NERV_int,Q10_FOC_int,Q11_RESIST_int,Q12_PROC_int,Q13_DEM_int,Q14_ROUT_int,mood_score
132,spinstersubatomiccoyness,2020-09-26,5.0,0.0,5.0,0.0,363.0,77.0,0.0,16.0,12789.931972908777,374.0,17661.0,142.0,182.0,1.0,5.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,,,,,,,,,2.333333333333333,,,,2.333333333333333,5.0,,1.0,,,,4.75,,,,5.0,2.5,5.0,,,,1.0,1.0,5.0,,5.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,21,22,2020-09-26,2020-09-26 21:43:00 MST,GMT-07:00,1601181780277,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-09-26,2020-09-26 21:44:58 MST,1601181898325,1,set_1,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1601184600000.0,1601181794400.0,key_next_wake_que,What time do you plan to wake up next?,1601218800000.0,1601181799610.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1601181804915.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1601181808953.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1601181811045.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Extremely,1601181814551.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1601181818560.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1601181821037.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1601181825318.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1601181828195.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1601181830129.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1601181834646.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1601181837386.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1601181852123.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1601181859265.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Quite a bit,1601181864350.0,Q15_SICK,I was sick or ill today.,No,1601181866569.0,Q16_MISS,I missed or took time off from work or school today.,No,1601181871038.0,Q17_TRAVEL,I traveled away from home today.,Yes,1601181876160.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,6
133,spinstersubatomiccoyness,2020-09-27,0.0,0.0,0.0,0.0,400.0,61.0,0.0,2.0,5558.017208446861,511.0,10201.0,118.0,114.0,1.0,4.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,,,,,,,,5.0,4.333333333333333,,2.5,5.0,1.0,,3.333333333333333,1.0,,,,4.5,5.0,,,5.0,1.8,5.0,,,,,1.0,,,4.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,20,21,2020-09-27,2020-09-27 20:34:00 MST,GMT-07:00,1601264040343,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-09-27,2020-09-27 20:39:14 MST,1601264354411,2,set_3,47,9,key_next_sleep_que,What time do you plan to go to sleep next?,1601271900000.0,1601264049427.0,key_next_wake_que,What time do you plan to wake up next?,1601304300000.0,1601264052065.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1601264056029.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1601264058477.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1601264060268.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1601264065299.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Extremely,1601264067720.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1601264069342.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1601264070891.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1601264072628.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1601264074551.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1601264080624.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1601264084968.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1601264091700.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1601264094379.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1601264098023.0,Q15_SICK,I was sick or ill today.,No,1601264101398.0,Q16_MISS,I missed or took time off from work or school today.,No,1601264106286.0,Q17_TRAVEL,I traveled away from home today.,No,1601264109045.0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,7
134,spinstersubatomiccoyness,2020-09-28,6.0,0.0,4.0,0.0,397.0,70.0,0.0,2.0,12911.317460332904,346.0,7956.0,120.0,69.0,1.0,5.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,,,,,,,,5.0,4.2727272727272725,1.0,1.0,5.0,,5.0,4.6,1.0,1.0,,3.0,5.0,5.0,,1.0,5.0,1.0,5.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,21,22,2020-09-28,2020-09-28 21:12:00 MST,GMT-07:00,1601352720389,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-09-28,2020-09-28 21:15:16 MST,1601352916497,1,set_1,25,9,key_next_sleep_que,What time do you plan to go to sleep next?,1601358300000.0,1601352732180.0,key_next_wake_que,What time do you plan to wake up next?,1601391600000.0,1601352735126.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1601352738887.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1601352741882.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1601352746270.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1601352748990.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Extremely,1601352751317.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1601352753232.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1601352756856.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1601352759147.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1601352764904.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1601352770026.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1601352772990.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1601352778135.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1601352806306.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1601352809091.0,Q15_SICK,I was sick or ill today.,No,1601352818113.0,Q16_MISS,I missed or took time off from work or school today.,No,1601352821036.0,Q17_TRAVEL,I traveled away from home today.,Yes,1601352823698.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,4
135,spinstersubatomiccoyness,2020-09-29,6.0,0.0,0.0,0.0,402.0,67.0,0.0,9.0,8074.525716562098,611.0,9835.0,125.0,81.0,1.0,4.0,3.0,4.0,5.0,1.0,2.0,1.0,1.0,,,,,,,,5.0,1.0,1.0,1.0,,,5.0,4.0,,1.0,,2.0,,4.6,,1.0,,1.0,5.0,,,,,,5.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,21,22,2020-09-29,2020-09-29 21:12:00 MST,GMT-07:00,1601439120286,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-09-29,2020-09-29 21:13:54 MST,1601439234462,1,set_2,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1601444700000.0,1601439133258.0,key_next_wake_que,What time do you plan to wake up next?,1601476200000.0,1601439140737.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1601439152838.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1601439156490.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Moderately,1601439162464.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1601439167993.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Extremely,1601439171866.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1601439175908.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1601439178798.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1601439182112.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1601439183708.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1601439186128.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Moderately,1601439193173.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",A little,1601439195678.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Moderately,1601439198213.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1601439202207.0,Q15_SICK,I was sick or ill today.,Not sure,1601439210122.0,Q16_MISS,I missed or took time off from work or school today.,No,1601439213511.0,Q17_TRAVEL,I traveled away from home today.,Yes,1601439222802.0,0,1,2,1,0,0,1,0,0,1,2,1,2,0,11
136,spinstersubatomiccoyness,2020-09-30,0.0,0.0,2.0,0.0,340.0,41.0,0.0,1.0,11532.356877909784,489.0,15963.0,104.0,61.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,,,,,,,,5.0,5.0,3.0,4.0,,,,5.0,,3.0,5.0,5.0,,,,1.75,5.0,4.0,5.0,,5.0,,1.6,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,20,21,2020-09-30,2020-09-30 20:43:00 MST,GMT-07:00,1601523780572,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-09-30,2020-09-30 20:44:57 MST,1601523897046,1,set_4,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1601530200000.0,1601523797103.0,key_next_wake_que,What time do you plan to wake up next?,1601562600000.0,1601523803459.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1601523816696.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1601523819167.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1601523821826.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Moderately,1601523826342.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Extremely,1601523834061.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1601523838444.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1601523841166.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1601523843034.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1601523847743.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1601523850043.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1601523852442.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1601523856823.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1601523859265.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1601523861675.0,Q15_SICK,I was sick or ill today.,No,1601523863285.0,Q16_MISS,I missed or took time off from work or school today.,No,1601523865574.0,Q17_TRAVEL,I traveled away from home today.,No,1601523867599.0,0,1,1,2,0,0,1,1,0,1,1,0,1,0,9
137,spinstersubatomiccoyness,2020-10-01,1.0,0.0,7.0,0.0,238.0,72.0,0.0,8.0,13281.75274741098,321.0,43592.0,168.0,107.0,1.0,4.0,1.1666666666666667,3.6666666666666665,4.583333333333333,1.1666666666666667,1.75,1.1666666666666667,1.0,,,,,,,,,3.6666666666666665,,,,,,,,2.5,5.0,,,,,1.0,4.0,,,,,,1.0,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,21,22,2020-10-01,2020-10-01 21:37:00 MST,GMT-07:00,1601613420520,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-10-01,2020-10-01 21:38:21 MST,1601613501872,1,set_3,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1601617500000.0,1601613436890.0,key_next_wake_que,What time do you plan to wake up next?,1601649000000.0,1601613444171.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1601613449055.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1601613453668.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1601613456002.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1601613458250.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1601613461203.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1601613463394.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1601613465106.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1601613467487.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1601613469135.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1601613470922.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1601613473477.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1601613475122.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Moderately,1601613478055.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1601613479885.0,Q15_SICK,I was sick or ill today.,No,1601613481358.0,Q16_MISS,I missed or took time off from work or school today.,No,1601613482775.0,Q17_TRAVEL,I traveled away from home today.,Yes,1601613484605.0,0,1,0,1,1,1,1,1,0,0,0,0,2,0,8
138,spinstersubatomiccoyness,2020-10-02,3.0,0.0,9.0,0.0,391.0,56.0,0.0,11.0,8756.396492319016,496.0,10711.0,147.0,126.0,1.0,3.857142857142857,1.1428571428571428,3.928571428571429,4.142857142857143,1.2857142857142858,2.142857142857143,1.2142857142857142,1.3571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,21,22,2020-10-02,2020-10-02 21:38:00 MST,GMT-07:00,1601699880294,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-10-02,2020-10-02 21:40:02 MST,1601700002814,1,set_1,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1601702100000.0,1601699893190.0,key_next_wake_que,What time do you plan to wake up next?,1601727300000.0,1601699900531.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1601699904883.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1601699907150.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1601699914194.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Extremely,1601699921505.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1601699925286.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1601699927082.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Moderately,1601699932946.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1601699935694.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",A little,1601699939117.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1601699941289.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1601699944956.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1601699963822.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Moderately,1601699966801.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Quite a bit,1601699969689.0,Q15_SICK,I was sick or ill today.,No,1601699972081.0,Q16_MISS,I missed or took time off from work or school today.,No,1601699974441.0,Q17_TRAVEL,I traveled away from home today.,Yes,1601699978686.0,0,1,0,0,1,1,2,0,1,0,0,0,2,1,9
139,spinstersubatomiccoyness,2020-10-03,16.0,0.0,29.0,0.0,254.0,69.0,0.0,55.0,19440.86971816136,309.0,6890.0,103.0,78.0,1.0,3.230769230769231,2.923076923076923,2.4615384615384617,3.076923076923077,1.3076923076923077,1.8461538461538465,1.6923076923076923,1.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,19,20,2020-10-03,2020-10-03 19:45:00 MST,GMT-07:00,1601779500309,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-10-03,2020-10-03 19:47:19 MST,1601779639571,1,set_4,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1601784000000.0,1601779516954.0,key_next_wake_que,What time do you plan to wake up next?,1601823600000.0,1601779527817.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1601779531984.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1601779546933.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Moderately,1601779554709.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Moderately,1601779566115.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Moderately,1601779570271.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1601779578171.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1601779580494.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1601779585865.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",A little,1601779588071.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1601779591430.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1601779596379.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1601779600004.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Moderately,1601779604850.0,Q14_ROUT,"Over the past day, I followed my usual routine.",A little,1601779608392.0,Q15_SICK,I was sick or ill today.,No,1601779610394.0,Q16_MISS,I missed or took time off from work or school today.,No,1601779618454.0,Q17_TRAVEL,I traveled away from home today.,Yes,1601779621194.0,0,1,2,2,2,0,1,1,1,1,1,0,2,3,17
140,spinstersubatomiccoyness,2020-10-04,5.0,0.0,0.0,0.0,385.0,71.0,0.0,11.0,2246.5863468327225,407.0,13362.0,94.0,75.0,1.0,3.857142857142857,1.2857142857142858,3.571428571428572,4.571428571428571,1.1428571428571428,1.5714285714285714,1.2142857142857142,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,20,21,2020-10-04,2020-10-04 20:12:00 MST,GMT-07:00,1601867520618,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-10-04,2020-10-04 20:15:32 MST,1601867732235,1,set_2,47,9,key_next_sleep_que,What time do you plan to go to sleep next?,1601874000000.0,1601867528338.0,key_next_wake_que,What time do you plan to wake up next?,1601910000000.0,1601867537352.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1601867541038.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1601867542748.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1601867544820.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Moderately,1601867547910.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Extremely,1601867551477.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1601867553570.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1601867555662.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1601867558529.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1601867560466.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1601867565530.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1601867573710.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",A little,1601867576754.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1601867578917.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1601867580875.0,Q15_SICK,I was sick or ill today.,No,1601867582290.0,Q16_MISS,I missed or took time off from work or school today.,No,1601867583931.0,Q17_TRAVEL,I traveled away from home today.,Yes,1601867586078.0,0,1,1,2,0,0,1,0,0,1,0,1,1,0,8
141,spinstersubatomiccoyness,2020-10-05,9.0,0.0,17.0,0.0,356.0,73.0,0.0,6.0,219.509305458002,0.0,12706.0,108.0,136.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,,,,,,,,4.0,,,,,3.333333333333333,,,,,,,4.5,4.5,1.0,,2.75,,,,4.666666666666667,2.5,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,20,21,2020-10-05,2020-10-05 20:48:00 MST,GMT-07:00,1601956080323,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-10-05,2020-10-05 20:50:08 MST,1601956208384,1,set_4,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1601960400000.0,1601956093848.0,key_next_wake_que,What time do you plan to wake up next?,1601996400000.0,1601956097733.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1601956100542.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Moderately,1601956111869.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1601956114076.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1601956117542.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1601956120148.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Moderately,1601956123255.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Moderately,1601956125319.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1601956131083.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",A little,1601956134597.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1601956139013.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1601956142149.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1601956144782.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1601956156935.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1601956159555.0,Q15_SICK,I was sick or ill today.,No,1601956164709.0,Q16_MISS,I missed or took time off from work or school today.,No,1601956166865.0,Q17_TRAVEL,I traveled away from home today.,Yes,1601956179709.0,0,2,0,1,1,2,2,1,1,0,1,0,1,0,12
